email,nazov_obce,url_obce
"krajnaporubka@gmail.com","Krajnaporubka","https://www.taxinearme.sk"
"starosta@krajne.sk","Krajne","https://www.taxinearme.sk"
"krajnecierno@gmail.com","Krajnecierno","https://www.taxinearme.sk"
"krakovany@krakovany.sk","Krakovany","https://www.taxinearme.sk"
"ocukral@zoznam.sk","Kral","https://www.taxinearme.sk"
"obec@obeckraliky.sk","Kraliky","https://www.taxinearme.sk"
"kralov.brod@post.sk","Kralovbrod","https://www.taxinearme.sk"
"obec.klehota@hradok.net","Kralovalehota","https://www.taxinearme.sk"
"obeckralovanv@kralovanadvahom.sk","Kralovanadvahom","https://www.taxinearme.sk"
"starosta@kralovaprisenci.sk","Kralovaprisenci","https://www.taxinearme.sk"
"info@obeckralovany.sk","Kralovany","https://www.taxinearme.sk"
"obeckralovce@gmail.com","Kralovce","https://www.taxinearme.sk"
"obec@kralovce-krnisov.sk","Kralovcekrnisov","https://www.taxinearme.sk"
"kral.kracany@nextra.sk","Kralovicovekracany","https://www.taxinearme.sk"
"primator@kralovskychlmec.sk","Kralovskychlmec","https://www.taxinearme.sk"
"kraskovo.obec@gmail.com","Kraskovo","https://www.taxinearme.sk"
"info@krasnaluka.sk","Krasnaluka","https://www.taxinearme.sk"
"obec@krasnaves.sk","Krasnaves","https://www.taxinearme.sk"
"krasnany@obeckrasnany.sk","Krasnany","https://www.taxinearme.sk"
"urad@obeckrasno.sk","Krasno","https://www.taxinearme.sk"
"info@mestokrasno.sk","Krasnonadkysucou","https://www.taxinearme.sk"
"obeckdl@gmail.com","Krasnohorskadlhaluka","https://www.taxinearme.sk"
"obec@obeckrasnohorskepodhradie.sk","Krasnohorskepodhradie","https://www.taxinearme.sk"
"krasnovce@minet.sk","Krasnovce","https://www.taxinearme.sk"
"obeckrasnybrod@gmail.com","Krasnybrod","https://www.taxinearme.sk"
"ocukravany@minet.sk","Kravany Trebisov","https://www.taxinearme.sk"
"urad@obeckravany.sk","Kravany","https://www.taxinearme.sk"
"kravany@kravany.com","Kravany Nad Dunajom","https://www.taxinearme.sk"
"obeckrcava@lekosonline.sk","Krcava","https://www.taxinearme.sk"
"obeckremna@livenet.sk","Kremna","https://www.taxinearme.sk"
"martin.novodomec@kremnica.sk","Kremnica","https://www.taxinearme.sk"
"kremnickebane@kremnicke-bane.dcom.sk","Kremnickebane","https://www.taxinearme.sk"
"kristy@lekosonline.sk","Kristy","https://www.taxinearme.sk"
"obec.krislovce@centrum.sk","Krislovce","https://www.taxinearme.sk"
"krisovskalieskova@atknet.sk","Krisovskalieskova","https://www.taxinearme.sk"
"oukriva@orava.sk","Kriva","https://www.taxinearme.sk"
"info@obeckrivan.sk","Krivan","https://www.taxinearme.sk"
"obec@krivany.sk","Krivany","https://www.taxinearme.sk"
"obeckrive@gmail.com","Krive","https://www.taxinearme.sk"
"obec.krivoklat@t-network.sk","Krivoklat","https://www.taxinearme.sk"
"obec@krivosud-bodovka.sk","Krivosud Bodovka","https://www.taxinearme.sk"
"obeckrize@gmail.com","Krize","https://www.taxinearme.sk"
"krizovaves@krizovaves.sk","Krizovaves","https://www.taxinearme.sk"
"obeckrizovany@gmail.com","Krizovany","https://www.taxinearme.sk"
"starosta@krizovany.sk","Krizovanynaddudvahom","https://www.taxinearme.sk"
"obeckrna@gmail.com","Krna","https://www.taxinearme.sk"
"obeckrnca@gmail.com","Krnca","https://www.taxinearme.sk"
"sekretariat@krompachy.sk","Krompachy","https://www.taxinearme.sk"
"podatelna@krpelany.sk","Krpelany","https://www.taxinearme.sk"
"obeckrskany@gmail.com","Krskany","https://www.taxinearme.sk"
"obeckrtovce@azet.sk","Krtovce","https://www.taxinearme.sk"
"krucov@krucov.sk","Krucov","https://www.taxinearme.sk"
"krupina@krupina.sk","Krupina","https://www.taxinearme.sk"
"oukrusetnica@orava.sk","Krusetnica","https://www.taxinearme.sk"
"obecnyurad.krusinec@gmail.com","Krusinec","https://www.taxinearme.sk"
"obec@krusovce.sk","Krusovce","https://www.taxinearme.sk"
"kruzlov@kruzlov.sk","Kruzlov","https://www.taxinearme.sk"
"obeckruzlova@zoznam.sk","Kruzlova","https://www.taxinearme.sk"
"obec.kruzna@kidrv.sk","Kruzna","https://www.taxinearme.sk"
"kruzno.kruzno@gmail.com","Kruzno","https://www.taxinearme.sk"
"info@ksinnazavada.sk","Ksinna","https://www.taxinearme.sk"
"info@kubanovo.sk","Kubanovo","https://www.taxinearme.sk"
"starosta@lkucin.eu","Kucin","https://www.taxinearme.sk"
"obeckucin@gmail.com","Kucin Vranov","https://www.taxinearme.sk"
"starosta@obeckuchyna.sk","Kuchyna","https://www.taxinearme.sk"
"info@obeckuklov.sk","Kuklov","https://www.taxinearme.sk"
"lukacovaoukukova@gmail.com","Kukova","https://www.taxinearme.sk"
"obec.kukucinov@gmail.com","Kukucinov","https://www.taxinearme.sk"
"starosta@obeckunerad.sk","Kunerad","https://www.taxinearme.sk"
"kunesov@kunesov.dcom.sk","Kunesov","https://www.taxinearme.sk"
"ocukt127@gmail.com","Kunovateplica","https://www.taxinearme.sk"
"starosta@kuralany.sk","Kuralany","https://www.taxinearme.sk"
"kurima@kurima.eu","Kurima","https://www.taxinearme.sk"
"kurimany@levonetmail.sk","Kurimany","https://www.taxinearme.sk"
"kurimka@kurimka.sk","Kurimka","https://www.taxinearme.sk"
"obec.kurov@gmail.com","Kurov","https://www.taxinearme.sk"
"sekretariat@kusin.sk","Kusin","https://www.taxinearme.sk"
"ocukutniky@kutniky.sk","Kutniky","https://www.taxinearme.sk"
"obec@kuty.sk","Kuty","https://www.taxinearme.sk"
"obec@kuzmice.eu","Kuzmice","https://www.taxinearme.sk"
"kuzmice@centrum.sk","Kuzmice Topolcany","https://www.taxinearme.sk"
"obeckvacany@stonline.sk","Kvacany Presov","https://www.taxinearme.sk"
"obec@kvacanylm.sk","Kvacany","https://www.taxinearme.sk"
"kvakovcedomasa@gmail.com","Kvakovce","https://www.taxinearme.sk"
"obec.kvasov@playmax.sk","Kvasov","https://www.taxinearme.sk"
"obeckvetoslavov@obeckvetoslavov.sk","Kvetoslavov","https://www.taxinearme.sk"
"obeckyjatice@gmail.com","Kyjatice","https://www.taxinearme.sk"
"obec@obeckyjov.sk","Kyjov","https://www.taxinearme.sk"
"kyncelova@kyncelova.sk","Kyncelova","https://www.taxinearme.sk"
"info@kysak.sk","Kysak","https://www.taxinearme.sk"
"obeckyselica@gmail.com","Kyselica","https://www.taxinearme.sk"
"obeckysta@azet.sk","Kysta","https://www.taxinearme.sk"
"informacie@kysuckenovemesto.sk","Kysuckenovemesto","https://www.taxinearme.sk"
"obecnyurad@kysuckylieskovec.sk","Kysuckylieskovec","https://www.taxinearme.sk"
"starosta@obeclab.sk","Lab","https://www.taxinearme.sk"
"obeclackov@hotmail.sk","Lackov","https://www.taxinearme.sk"
"lackova.obec@azet.sk","Lackova","https://www.taxinearme.sk"
"obeclackovce@lackovce.sk","Lackovce","https://www.taxinearme.sk"
"podatelna@obeclada.sk","Lada","https://www.taxinearme.sk"
"starosta@ladce.sk","Ladce","https://www.taxinearme.sk"
"sekretariat@ladice.sk","Ladice","https://www.taxinearme.sk"
"obecladmovce@zoznam.sk","Ladmovce","https://www.taxinearme.sk"
"obec@ladomerska-vieska.sk","Ladomerskavieska","https://www.taxinearme.sk"
"oculad@centrum.sk","Ladomirov","https://www.taxinearme.sk"
"sekretariat.ladomirova@gmail.com","Ladomirova","https://www.taxinearme.sk"
"obec@ladzany.sk","Ladzany","https://www.taxinearme.sk"
"obec@laksarskanovaves.sk","Laksarskanovaves","https://www.taxinearme.sk"
"lascov.obec@gmail.com","Lascov","https://www.taxinearme.sk"
"laskar@gaya.sk","Laskar","https://www.taxinearme.sk"
"obeclastomir@minet.sk","Lastomir","https://www.taxinearme.sk"
"obeclastovce@gmail.com","Lastovce","https://www.taxinearme.sk"
"ocu.laskovce@post.sk","Laskovce","https://www.taxinearme.sk"
"starosta@obeclatky.sk","Latky","https://www.taxinearme.sk"
"obec@lazany.sk","Lazany Prievidza","https://www.taxinearme.sk"
"lazisko@lazisko.sk","Lazisko","https://www.taxinearme.sk"
"info@lazypodmakytou.sk","Lazypodmakytou","https://www.taxinearme.sk"
"lazany.obec@gmail.com","Lazany","https://www.taxinearme.sk"
"lednica@obeclednica.sk","Lednica","https://www.taxinearme.sk"
"podatelna@lednickerovne.sk","Lednickerovne","https://www.taxinearme.sk"
"obec.legnava@gmail.com","Legnava","https://www.taxinearme.sk"
"lehnice@lehnice.sk","Lehnice","https://www.taxinearme.sk"
"obeclehota@lehota.sk","Lehota","https://www.taxinearme.sk"
"oulehotanr@gmail.com","Lehotanadrimavicou","https://www.taxinearme.sk"
"obecnyurad@lehotapodvtacnikom.sk","Lehotapodvtacnikom","https://www.taxinearme.sk"
"info@lehotka.sk","Lehotka","https://www.taxinearme.sk"
"info@lehotkapodbrehmi.sk","Lehotkapodbrehmi","https://www.taxinearme.sk"
"lechnica@slnet.sk","Lechnica","https://www.taxinearme.sk"
"obeclekarovce@lekosonline.sk","Lekarovce","https://www.taxinearme.sk"
"obeclela@obeclela.sk","Lela Novezamky","https://www.taxinearme.sk"
"leles62@hotmail.com","Leles","https://www.taxinearme.sk"
"obec@lemesany.sk","Lemesany","https://www.taxinearme.sk"
"obeclenartov@lenartov.sk","Lenartov","https://www.taxinearme.sk"
"obec.lenartovce@gemernet.sk","Lenartovce","https://www.taxinearme.sk"
"obeclendak@lendak.sk","Lendak","https://www.taxinearme.sk"
"obeclenka@gmail.com","Lenka","https://www.taxinearme.sk"
"obeclentvora@gmail.com","Lentvora","https://www.taxinearme.sk"
"mesto@leopoldov.sk","Leopoldov","https://www.taxinearme.sk"
"lesenice@lesenice.sk","Lesenice","https://www.taxinearme.sk"
"obeclesne@gmail.com","Lesne","https://www.taxinearme.sk"
"info@lesnica.sk","Lesnica","https://www.taxinearme.sk"
"ouvo-lest@mail.t-com.sk","Lest","https://www.taxinearme.sk"
"info@obeclestiny.sk","Lestiny","https://www.taxinearme.sk"
"obecletanovce@letanovce.eu","Letanovce","https://www.taxinearme.sk"
"sekretariat@letnicie.sk","Letnicie","https://www.taxinearme.sk"
"obec.levare@azet.sk","Levare","https://www.taxinearme.sk"
"msu@levice.sk","Levice","https://www.taxinearme.sk"
"info@obeclevkuska.sk","Levkuska","https://www.taxinearme.sk"
"mesto@levoca.sk","Levoca","https://www.taxinearme.sk"
"leziachov@gaya.sk","Leziachov","https://www.taxinearme.sk"
"oculibichava@gmail.com","Libichava","https://www.taxinearme.sk"
"obeclicince@azet.sk","Licince","https://www.taxinearme.sk"
"obec@licartovce.eu","Licartovce","https://www.taxinearme.sk"
"info@obecliesek.sk","Liesek","https://www.taxinearme.sk"
"obec@lieskovany.sk","Lieskovany","https://www.taxinearme.sk"
"starosta@obeclieskovec.sk","Lieskovec","https://www.taxinearme.sk"
"lieskovec.obec@gmail.com","Lieskovec_humenne","https://www.taxinearme.sk"
"obecny@gaya.sk","Liesno","https://www.taxinearme.sk"
"ocu@liestany.sk","Liestany","https://www.taxinearme.sk"
"oulietava@lietava.info","Lietava","https://www.taxinearme.sk"
"obec@lietavskalucka.sk","Lietavskalucka","https://www.taxinearme.sk"
"obec@obeclietsvinnababkov.info","Lietavskasvinna Babkov","https://www.taxinearme.sk"
"obec@likavka.sk","Likavka","https://www.taxinearme.sk"
"oulimbach@gmail.com","Limbach","https://www.taxinearme.sk"
"sekretariat@lipany.sk","Lipany","https://www.taxinearme.sk"
"obeclipnik@lipnik.sk","Lipnik","https://www.taxinearme.sk"
"obeclipniky@zoznam.sk","Lipniky","https://www.taxinearme.sk"
"obecnyurad.lipova@gmail.com","Lipova Novezamky","https://www.taxinearme.sk"
"obec.lipova@slovanet.sk","Lipova","https://www.taxinearme.sk"
"lipovany@dkn.sk","Lipovany","https://www.taxinearme.sk"
"obec@lipovce.eu","Lipovce","https://www.taxinearme.sk"
"obec@lipove.sk","Lipove","https://www.taxinearme.sk"
"starosta@obeclipovec.sk","Lipovec","https://www.taxinearme.sk"
"starostka@lipovec.sk","Lipovec Martin","https://www.taxinearme.sk"
"obec.lipovnik@kidrv.sk","Lipovnik","https://www.taxinearme.sk"
"obeclipovnik@wircom.sk","Lipovnik Topolcany","https://www.taxinearme.sk"
"liptovskaanna@citycom.sk","Liptovskaanna","https://www.taxinearme.sk"
"obec@liptovskakokava.sk","Liptovskakokava","https://www.taxinearme.sk"
"starosta@liptovskaluzna.sk","Liptovskaluzna","https://www.taxinearme.sk"
"obec@liptovskaosada.com","Liptovskaosada","https://www.taxinearme.sk"
"obec.lporubka@gmail.com","Liptovskaporubka","https://www.taxinearme.sk"
"obecls@liptsielnica.sk","Liptovskasielnica","https://www.taxinearme.sk"
"obec@liptovskastiavnica.sk","Liptovskastiavnica","https://www.taxinearme.sk"
"podatelna@liptovskatepla.sk","Liptovskatepla","https://www.taxinearme.sk"
"obec@liptovskateplicka.sk","Liptovskateplicka","https://www.taxinearme.sk"
"liptovskebeharovce@alconet.sk","Liptovskebeharovce","https://www.taxinearme.sk"
"liptovske.klacany@gmail.com","Liptovskeklacany","https://www.taxinearme.sk"
"lmatiasovce@citycom.sk","Liptovskematiasovce","https://www.taxinearme.sk"
"obec@liptovskerevuce.sk","Liptovskerevuce","https://www.taxinearme.sk"
"urad@liptovskesliace.sk","Liptovskesliace","https://www.taxinearme.sk"
"info@lhr.sk","Liptovskyhradok","https://www.taxinearme.sk"
"starosta@liptovskyjan.sk","Liptovskyjan","https://www.taxinearme.sk"
"obecliptovskymichal@gmail.com","Liptovskymichal","https://www.taxinearme.sk"
"lmikulas@mikulas.sk","Liptovskymikulas","https://www.taxinearme.sk"
"obec@liptovskyondrej.sk","Liptovskyondrej","https://www.taxinearme.sk"
"info@liptovskypeter.sk","Liptovskypeter","https://www.taxinearme.sk"
"trnovec@alconet.sk","Liptovskytrnovec","https://www.taxinearme.sk"
"info@liskova.sk","Liskova","https://www.taxinearme.sk"
"lisov@lisov.sk","Lisov","https://www.taxinearme.sk"
"starosta@obeclitava.sk","Litava","https://www.taxinearme.sk"
"obeclitmanova@litmanova.sk","Litmanova","https://www.taxinearme.sk"
"oculivina@szm.sk","Livina","https://www.taxinearme.sk"
"info@livinskeopatovce.sk","Livinskeopatovce","https://www.taxinearme.sk"
"obeclivov@gmail.com","Livov","https://www.taxinearme.sk"
"obec-lodno@obec-lodno.sk","Lodno","https://www.taxinearme.sk"
"obec.lok@nextra.sk","Lok","https://www.taxinearme.sk"
"oculokca@orava.sk","Lokca","https://www.taxinearme.sk"
"info@lnr.sk","Lomnadrimavicou","https://www.taxinearme.sk"
"starostalomna@orava.sk","Lomna","https://www.taxinearme.sk"
"obeclomne@gmail.com","Lomne","https://www.taxinearme.sk"
"obec@obeclomnicka.sk","Lomnicka","https://www.taxinearme.sk"
"obeclontov@slovanet.sk","Lontov","https://www.taxinearme.sk"
"oculopasov@lopasov.sk","Lopasov","https://www.taxinearme.sk"
"lopuchov@lopuchov.sk","Lopuchov","https://www.taxinearme.sk"
"urad@obeclopusnepazite.sk","Lopusnepazite","https://www.taxinearme.sk"
"losonec@gmail.com","Losonec","https://www.taxinearme.sk"
"lovce.obecnyurad@gmail.com","Lovce","https://www.taxinearme.sk"
"lovca@lovca.sk","Lovca","https://www.taxinearme.sk"
"info@lovcica-trubin.sk","Lovcicatrubin","https://www.taxinearme.sk"
"starosta@lovinobana.sk","Lovinobana","https://www.taxinearme.sk"
"obec@lozorno.sk","Lozorno","https://www.taxinearme.sk"
"starosta.lozin@gmail.com","Lozin","https://www.taxinearme.sk"
"info@obecluba.eu","Luba","https://www.taxinearme.sk"
"lubela@lubela.sk","Lubela","https://www.taxinearme.sk"
"info@obeclubenik.sk","Lubenik","https://www.taxinearme.sk"
"starosta@obeclubica.sk","Lubica","https://www.taxinearme.sk"
"obec@lubietova.sk","Lubietova","https://www.taxinearme.sk"
"sekretariat@obeclubina.sk","Lubina","https://www.taxinearme.sk"
"starostalubisa@satlan.sk","Lubisa","https://www.taxinearme.sk"
"obec@lubochna.sk","Lubochna","https://www.taxinearme.sk"
"obec@luborec.sk","Luborec","https://www.taxinearme.sk"
"obec.luboriecka@dtnet.sk","Luboriecka","https://www.taxinearme.sk"
"urad@lubotice.eu","Lubotice","https://www.taxinearme.sk"
"starosta@lubotin.sk","Lubotin","https://www.taxinearme.sk"
"obeclubovec@ocu.sk","Lubovec","https://www.taxinearme.sk"
"sekretariat@lucnaostrove.sk","Lucnaostrove","https://www.taxinearme.sk"
"obeclucatin@lucatin.eu","Lucatin","https://www.taxinearme.sk"
"msu@lucenec.sk","Lucenec","https://www.taxinearme.sk"
"starosta@lucina.sk","Lucina","https://www.taxinearme.sk"
"obec@lucivna.sk","Lucivna","https://www.taxinearme.sk"
"obeclucka@gmail.com","Lucka Kosice","https://www.taxinearme.sk"
"obeclucka@centrum.sk","Lucka","https://www.taxinearme.sk"
"obec@obeclucka.sk","Lucka_sabinov","https://www.taxinearme.sk"
"info@oculucka.sk","Lucka_svidnik","https://www.taxinearme.sk"
"obecluckykremnica@gmail.com","Lucky","https://www.taxinearme.sk"
"oculucky@pobox.sk","Lucky Michalovce","https://www.taxinearme.sk"
"starosta@obec-lucky.sk","Lucky Ruzomberok","https://www.taxinearme.sk"
"obec@lucnica.net","Lucnicanadzitavou","https://www.taxinearme.sk"
"obecludanice@obecludanice.sk","Ludanice","https://www.taxinearme.sk"
"obec@ludovitova.sk","Ludovitova","https://www.taxinearme.sk"
"ludrova@ludrova.sk","Ludrova","https://www.taxinearme.sk"
"obecluhyna@zoznam.sk","Luhyna","https://www.taxinearme.sk"
"kancelaria@obecluka.sk","Luka","https://www.taxinearme.sk"
"obecnyurad@lukacovce.sk","Lukacovce_nitra","https://www.taxinearme.sk"
"oculukacovce@zoznam.sk","Lukacovce","https://www.taxinearme.sk"
"lukavica@zoznam.sk","Lukavica","https://www.taxinearme.sk"
"oulukavica@proxisnet.sk","Lukavica Bardejov","https://www.taxinearme.sk"
"obeclukov@gmail.com","Lukov","https://www.taxinearme.sk"
"lukovistia@lukovistia.sk","Lukovistia","https://www.taxinearme.sk"
"starosta@obecluky.sk","Luky","https://www.taxinearme.sk"
"obeclula@obeclula.sk","Lula","https://www.taxinearme.sk"
"obeclupoc@gmail.com","Lupoc","https://www.taxinearme.sk"
"lutila@lutila.sk","Lutila","https://www.taxinearme.sk"
"info@lutina.sk","Lutina","https://www.taxinearme.sk"
"obeclutise@lutise.sk","Lutise","https://www.taxinearme.sk"
"starosta@lutov.sk","Lutov","https://www.taxinearme.sk"
"starosta@obec-luzany.sk","Luzany","https://www.taxinearme.sk"
"obecluzanypritopli@gmail.com","Luzanypritopli","https://www.taxinearme.sk"
"obec@luzianky.sk","Luzianky","https://www.taxinearme.sk"
"obec@lysapodmakytou.sk","Lysapodmakytou","https://www.taxinearme.sk"
"info@obeclysica.sk","Lysica","https://www.taxinearme.sk"
"ocumacov@gmail.com","Macov","https://www.taxinearme.sk"
"info@obecmad.sk","Mad","https://www.taxinearme.sk"
"madunice@madunice.sk","Madunice","https://www.taxinearme.sk"
"info@magnezitovce.sk","Magnezitovce","https://www.taxinearme.sk"
"info@obecmachulince.sk","Machulince","https://www.taxinearme.sk"
"podatelna@majcichov.sk","Majcichov","https://www.taxinearme.sk"
"peterzelina@zoznam.sk","Majere","https://www.taxinearme.sk"
"jan.sarvas@majerovce.eu","Majerovce","https://www.taxinearme.sk"
"makov@makov.sk","Makov","https://www.taxinearme.sk"
"obecmakovce@centrum.sk","Makovce","https://www.taxinearme.sk"
"m.calomija@mail.telekom.sk","Malacalomija","https://www.taxinearme.sk"
"info@malacausa.sk","Malacausa","https://www.taxinearme.sk"
"malaciernaobec@azet.sk","Malacierna","https://www.taxinearme.sk"
"mdomasa@gmail.com","Maladomasa","https://www.taxinearme.sk"
"obec.mfrankova@neton.sk","Malafrankova","https://www.taxinearme.sk"
"mhradna@gmail.com","Malahradna","https://www.taxinearme.sk"
"malaida@malaida.sk","Malaida","https://www.taxinearme.sk"
"info@malalehota.eu","Malalehota","https://www.taxinearme.sk"
"malalodina@post.sk","Malalodina","https://www.taxinearme.sk"
"obecmalamaca@mail.t-com.sk","Malamaca","https://www.taxinearme.sk"
"oumala@mail.viapvt.sk","Malanadhronom","https://www.taxinearme.sk"
"obecmalapolana@gmail.com","Malapolana","https://www.taxinearme.sk"
"malatrna@gmail.com","Malatrna","https://www.taxinearme.sk"
"msu@malacky.sk","Malacky","https://www.taxinearme.sk"
"ou@malachov.sk","Malachov","https://www.taxinearme.sk"
"info@malas.sk","Malas","https://www.taxinearme.sk"
"obecny.urad@malatina.sk","Malatina","https://www.taxinearme.sk"
"obec.malatiny@gmail.com","Malatiny","https://www.taxinearme.sk"
"malcov@malcov.sk","Malcov","https://www.taxinearme.sk"
"oumalcice@minet.sk","Malcice","https://www.taxinearme.sk"
"obecmaleborove@gmail.com","Maleborove","https://www.taxinearme.sk"
"oobecmaledvorniky@slovanet.sk","Maledvorniky","https://www.taxinearme.sk"
"obec.malehoste@gmail.com","Malehoste","https://www.taxinearme.sk"
"ocumalechyndice@gmail.com","Malechyndice","https://www.taxinearme.sk"
"malekosihy@poiplie.sk","Malekosihy","https://www.taxinearme.sk"
"malekozmalovce@malekozmalovce.sk","Malekozmalovce","https://www.taxinearme.sk"
"malekrstenany@gmail.com","Malekrstenany","https://www.taxinearme.sk"
"malelednice@malelednice.sk","Malelednice","https://www.taxinearme.sk"
"obecmalelevare@gmail.com","Malelevare","https://www.taxinearme.sk"
"maleludince@gmail.com","Maleludince","https://www.taxinearme.sk"
