obec,email_1,email_2,telefon,web,url
"Hnusta","info@hnusta.sk","podatelna@hnusta.sk","0118630671","https://www.mesto.hnusta.sk","https://www.e-obce.sk/obec/hnusta/hnusta.html"
"Hodejov","starosta@obechodejov.sk","obechodejovobcania@centrum.sk","0118630671","https://www.obechodejov.sk","https://www.e-obce.sk/obec/hodejov/hodejov.html"
"Hodejovec","ocuhodejovec@gmail.com","obec.hodejovec@gmail.com","0118630671","https://www.hodejovec.sk","https://www.e-obce.sk/obec/hodejovec/hodejovec.html"
"Hodkovce","hodkovce@hodkovce.eu","","0118630671","https://www.hodkovce.eu","https://www.e-obce.sk/obec/hodkovce/hodkovce.html"
"Hodrusahamre","sekretariat@hodrusa-hamre.sk","starosta@hodrusa-hamre.sk","0118630671","https://www.hodrusa-hamre.sk","https://www.e-obce.sk/obec/hodrusahamre/hodrusa---hamre.html"
"Hokovce","starosta@hokovce.sk","","0118630671","https://www.hokovce.sk","https://www.e-obce.sk/obec/hokovce/hokovce.html"
"Holcikovce","ocu@holcikovce.sk","","0118630671","https://www.holcikovce.sk","https://www.e-obce.sk/obec/holcikovce/holcikovce.html"
"Holiare","obec-holiare@real-net.sk","","0118630671","https://www.holiare.ocu.sk","https://www.e-obce.sk/obec/holiare/holiare.html"
"Holice","ocu@obecholice.sk","starosta@obecholice.sk","0118630671","https://www.obecholice.sk","https://www.e-obce.sk/obec/holice/holice.html"
"Holic","sekretariat@holic.sk","primator@holic.sk","0118630671","https://www.holic.sk","https://www.e-obce.sk/obec/holic/holic.html"
"Holisa","starosta@ocuholisa.sk","info@ocuholisa.sk","0118630671","https://www.ocuholisa.sk","https://www.e-obce.sk/obec/holisa/holisa.html"
"Holumnica","obec.holumnica@neton.sk","","0118630671","https://www.obecholumnica.sk","https://www.e-obce.sk/obec/holumnica/holumnica.html"
"Honce","obec.honce@gmail.com","","0118630671","https://www.obechonce.webnode.sk","https://www.e-obce.sk/obec/honce/honce.html"
"Hontianskavrbica","obecnyurad@hontianskavrbica.sk","","0118630671","https://www.hontianskavrbica.sk","https://www.e-obce.sk/obec/hontianskavrbica/hontianska-vrbica.html"
"Hontianskemoravce","urad@moravce.sk","","0118630671","https://www.moravce.sk","https://www.e-obce.sk/obec/hontianskemoravce/hontianske-moravce.html"
"Hontianskenemce","obec@hontianskenemce.sk","starosta@hontianskenemce.sk","0118630671","https://www.hontianskenemce.sk","https://www.e-obce.sk/obec/hontianskenemce/hontianske-nemce.html"
"Hontiansketesare","obec@honttesare.sk","starosta@hontiansketesare.sk","0118630671","https://www.hontiansketesare.sk","https://www.e-obce.sk/obec/hontiansketesare/hontianske-tesare.html"
"Hontiansketrstany","obec.hontianske.trstany@gmail.com","","0118630671","https://www.hontiansketrstany.eu","https://www.e-obce.sk/obec/hontiansketrstany/hontianske-trstany.html"
"Horka","obechorka@obechorka.sk","","0118630671","https://www.obechorka.sk","https://www.e-obce.sk/obec/horka/horka.html"
"Horkanadvahom","obec@horkanadvahom.sk","","0118630671","https://www.horkanadvahom.sk","https://www.e-obce.sk/obec/horkanadvahom/horka-nad-vahom.html"
"Horky","obec@obechorky.sk","starosta@obechorky.sk","0118630671","https://www.obechorky.sk","https://www.e-obce.sk/obec/horky/horky.html"
"Horna","horna@interdum.sk","","0118630671","https://www.obechorna.sk ","https://www.e-obce.sk/obec/horna/horna.html"
"Hornabreznica","hornabreznica@playmax.sk","","0118630671","https://www.hornabreznica.eu","https://www.e-obce.sk/obec/hornabreznica/horna-breznica.html"
"Hornakralova","sekretariat@hornakralova.sk","starosta@hornakralova.sk","0118630671","https://www.hornakralova.sk","https://www.e-obce.sk/obec/hornakralova/horna-kralova.html"
"Hornakrupa","ou@hornakrupa.sk","","0118630671","","https://www.e-obce.sk/obec/hornakrupa/horna-krupa.html"
"Hornalehota","obec@horna-lehota.sk","","0118630671","https://www.horna-lehota.sk","https://www.e-obce.sk/obec/hornalehota/horna-lehota.html"
"Hornalehota zilina","ouhornalehota@orava.sk","","0118630671","https://www.hornalehota.net","https://www.e-obce.sk/obec/hornalehota-zilina/horna-lehota.html"
"Hornamarikova","obec@hornamarikova.sk","","0118630671","https://www.hornamarikova.sk","https://www.e-obce.sk/obec/hornamarikova/horna-marikova.html"
"Horna micina","info@hornamicina.eu","hornamicina@gmail.com","0118630671","https://www.hornamicina.eu ","https://www.e-obce.sk/obec/horna-micina/horna-micina.html"
"Hornaporuba","obechp@gmail.com","","0118630671","https://www.hornaporuba.com","https://www.e-obce.sk/obec/hornaporuba/horna-poruba.html"
"Hornapoton","obec@hornapoton.sk","","0118630671","https://www.hornapoton.sk","https://www.e-obce.sk/obec/hornapoton/horna-poton.html"
"Hornasec","info@hornasec.sk","","0118630671","https://www.horna-sec.sk","https://www.e-obce.sk/obec/hornasec/horna-sec.html"
"Hornastreda","obec@hornastreda.sk","starostka@hornastreda.sk","0118630671","https://www.hornastreda.sk","https://www.e-obce.sk/obec/hornastreda/horna-streda.html"
"Hornastrehova","hornastrehova@procomp.sk","","0118630671","","https://www.e-obce.sk/obec/hornastrehova/horna-strehova.html"
"Hornasuca","hornasuca@hornasuca.sk","starosta@hornasuca.sk","0118630671","https://www.hornasuca.sk","https://www.e-obce.sk/obec/hornasuca/horna-suca.html"
"Hornastubna","obecnyurad@hornastubna.sk","starosta@hornastubna.sk","0118630671","https://www.hornastubna.sk","https://www.e-obce.sk/obec/hornastubna/horna-stubna.html"
"Hornaveszh","starosta@obechornaves.sk","","0118630671","https://www.obechornaves.sk","https://www.e-obce.sk/obec/hornaveszh/horna-ves.html"
"Hornaves","obechornaves@atlas.sk","podatelna@hornaves.sk","0118630671","https://http://hornaves.e-obce.sk","https://www.e-obce.sk/obec/hornaves/horna-ves.html"
"Hornazdana","info@hornazdana.sk","starosta@hornazdana.sk","0118630671","https://www.hornazdana.sk","https://www.e-obce.sk/obec/hornazdana/horna-zdana.html"
"Hornany","info@hornany.sk","starosta@hornany.sk","0118630671","https://www.hornany.sk","https://www.e-obce.sk/obec/hornany/hornany.html"
"Hornedubove","obec@hornedubove.sk","starosta@hornedubove.sk","0118630671","https://www.hornedubove.sk","https://www.e-obce.sk/obec/hornedubove/horne-dubove.html"
"Hornehamre","hhamre@hornehamre.sk","starosta@hornehamre.sk","0118630671","","https://www.e-obce.sk/obec/hornehamre/horne-hamre.html"
"Hornechlebany","ocu.hornechlebany@mail.t-com.sk","","0118630671","https://www.hornechlebany.unas.cz","https://www.e-obce.sk/obec/hornechlebany/horne-chlebany.html"
"Hornelefantovce","obec@hornelefantovce.sk","starosta@hornelefantovce.sk","0118630671","https://www.hornelefantovce.sk","https://www.e-obce.sk/obec/hornelefantovce/horne-lefantovce.html"
"Hornemladonice","info@hornemladonice.sk","starosta@hornemladonice.sk","0118630671","https://www.hornemladonice.sk","https://www.e-obce.sk/obec/hornemladonice/horne-mladonice.html"
"Hornemyto","hornemyto@intermail.sk","vamos@intermail.sk,","0118630671","https://www.hornemyto.sk","https://www.e-obce.sk/obec/hornemyto/horne-myto.html"
"Hornenastice","ocu@obechornenastice.sk","","0118630671","https://www.obechornenastice.sk","https://www.e-obce.sk/obec/hornenastice/horne-nastice.html"
"Horneobdokovce","obec@horneobdokovce.sk","","0118630671","https://www.hobdokovce.sk","https://www.e-obce.sk/obec/horneobdokovce/horne-obdokovce.html"
"Horneoresany","horneoresany@horneoresany.sk","","0118630671","https://www.horneoresany.sk","https://www.e-obce.sk/obec/horneoresany/horne-oresany.html"
"Horneotrokovce","obec.horneotrokovce@gmail.com","","0118630671","https://www.horneotrokovce.eu","https://www.e-obce.sk/obec/horneotrokovce/horne-otrokovce.html"
"Horneplachtince","obec.hplachtince@post.sk","","0118630671","https://www.horne-plachtince.eu","https://www.e-obce.sk/obec/horneplachtince/horne-plachtince.html"
"Horne prsany","obec@horneprsany.sk","starosta@horneprsany.sk","0118630671","https://www.horneprsany.sk","https://www.e-obce.sk/obec/horne-prsany/horne-prsany.html"
"Hornesaliby","hornesaliby@hornesaliby.sk","","0118630671","https://www.hornesaliby.sk","https://www.e-obce.sk/obec/hornesaliby/horne-saliby.html"
"Horne semerovce","hornesemerovce@hornesemerovce.sk","","0118630671","https://www.hornesemerovce.sk","https://www.e-obce.sk/obec/horne-semerovce/horne-semerovce.html"
"Hornesrnie","urad@hornesrnie.sk","starosta@hornesrnie.sk","0118630671","https://www.hornesrnie.sk","https://www.e-obce.sk/obec/hornesrnie/horne-srnie.html"
"Hornestrhare","info@hornestrhare.sk","hornestrhare@gmail.com","0118630671","https://www.hornestrhare.sk","https://www.e-obce.sk/obec/hornestrhare/horne-strhare.html"
"Hornestitare","obec.horne.stitare@wircom.sk","starosta@hornestitare.sk","0118630671","https://www.hornestitare.sk","https://www.e-obce.sk/obec/hornestitare/horne-stitare.html"
"Hornetrhoviste","ouhtrhoviste@wircom.sk","","0118630671","https://www.obechornetrhoviste.sk","https://www.e-obce.sk/obec/hornetrhoviste/horne-trhoviste.html"
"Horneturovce","hturovce@horneturovce.sk","starosta@horneturovce.sk","0118630671","https://www.horneturovce.sk","https://www.e-obce.sk/obec/horneturovce/horne-turovce.html"
"Hornevestenice","ocuhornevestenice@centrum.sk","","0118630671","https://www.hornevestenice.sk","https://www.e-obce.sk/obec/hornevestenice/horne-vestenice.html"
"Hornezahorany","ocu.hornezahorany@centrum.sk","","0118630671","https://www.hornezahorany.sk","https://www.e-obce.sk/obec/hornezahorany/horne-zahorany.html"
"Hornezelenice","hzhornezelenice@gmail.com","","0118630671","https://www.horne.zelenice.sk","https://www.e-obce.sk/obec/hornezelenice/horne-zelenice.html"
"Hornybadin","obechornybadin@gmail.com","obec@hornybadin.sk","0118630671","https://www.hornybadin.dcom.sk","https://www.e-obce.sk/obec/hornybadin/horny-badin.html"
"Hornybar","info@hornybar.sk","","0118630671","https://www.hornybar.sk","https://www.e-obce.sk/obec/hornybar/horny-bar.html"
"Hornyhricov","info@hornyhricov.sk","starosta@hornyhricov.sk","0118630671","https://www.hornyhricov.sk","https://www.e-obce.sk/obec/hornyhricov/horny-hricov.html"
"Hornykalnik","obechornykalnik@gmail.com","","0118630671","https://www.hornykalnik.sk","https://www.e-obce.sk/obec/hornykalnik/horny-kalnik.html"
"Hornylieskov","info@lieskov.sk","starosta@lieskov.sk","0118630671","https://www.lieskov.sk","https://www.e-obce.sk/obec/hornylieskov/horny-lieskov.html"
"Hornypial","obechpial@gmail.com","sekretariat@hornypial.sk","0118630671","https://www.hornypial.sk","https://www.e-obce.sk/obec/hornypial/horny-pial.html"
"Hornytisovnik","htisovnik@podpolanou.sk","","0118630671","https://www.hornytisovnik.eu","https://www.e-obce.sk/obec/hornytisovnik/horny-tisovnik.html"
"Hornyvadicov","urad@hornyvadicov.sk","vladimir.kacerik@hornyvadicov.sk","0118630671","https://www.hornyvadicov.sk ","https://www.e-obce.sk/obec/hornyvadicov/horny-vadicov.html"
"Horovce","obec@obechorovce.sk","","0118630671","https://www.obechorovce.sk","https://www.e-obce.sk/obec/horovce/horovce.html"
"Horovce puchov","ocuhorovce@horovce.sk","starostaocuhorovce@centrum.sk","0118630671","https://www.horovce.sk","https://www.e-obce.sk/obec/horovce-puchov/horovce.html"
"Hoste","urad@hoste-obec.sk","","0118630671","https://www.hoste-obec.sk","https://www.e-obce.sk/obec/hoste/hoste.html"
"Hostice","info@hostice.sk","starosta@hostice.sk","0118630671","https://www.hostice.sk","https://www.e-obce.sk/obec/hostice/hostice.html"
"Hostie","obecnyurad@hostie.sk","starosta@hostie.sk","0118630671","https://www.hostie.sk","https://www.e-obce.sk/obec/hostie/hostie.html"
"Hostisovce","ocu.hostisovce@azet.sk","","0118630671","https://www.obechostisovce.sk","https://www.e-obce.sk/obec/hostisovce/hostisovce.html"
"Hostova","obec@hostova.sk","","0118630671","https://www.hostova.sk","https://www.e-obce.sk/obec/hostova/hostova.html"
"Hostovce","obechostovce@freemail.hu","","0118630671","https://www.obec-hostovce.sk","https://www.e-obce.sk/obec/hostovce/hostovce.html"
"Hostovce zlatemoravce","hostovce@outlook.sk","","0118630671","https://www.obechostovce.sk","https://www.e-obce.sk/obec/hostovce-zlatemoravce/hostovce.html"
"Hostovice","sekretariat@hostovice.sk","","0118630671","https://www.hostovice.sk","https://www.e-obce.sk/obec/hostovice/hostovice.html"
"Hozelec","hozelec.obec@gmail.com","","0118630671","https://www.obechozelec.sk","https://www.e-obce.sk/obec/hozelec/hozelec.html"
"Hrabicov","obec@hrabicov.sk","","0118630671","","https://www.e-obce.sk/obec/hrabicov/hrabicov.html"
"Hrabkov","hrabkov@hrabkov.sk","","0118630671","https://www.hrabkov.sk","https://www.e-obce.sk/obec/hrabkov/hrabkov.html"
"Hrabovaroztoka","labanicova@centrum.sk","","0118630671","","https://www.e-obce.sk/obec/hrabovaroztoka/hrabova-roztoka.html"
"Hrabovcik","info@hrabovcik.sk","","0118630671","https://www.hrabovcik.sk","https://www.e-obce.sk/obec/hrabovcik/hrabovcik.html"
"Hrabovec","podatelna@obechrabovec.sk","","0118630671","https://www.obechrabovec.sk","https://www.e-obce.sk/obec/hrabovec/hrabovec.html"
"Hrabovecnadlaborcom","obechrabovec@gmail.com","","0118630671","https://www.obechrabovec.estranky.sk","https://www.e-obce.sk/obec/hrabovecnadlaborcom/hrabovec-nad-laborcom.html"
"Hrabovka","obec.hrabovka@atlas.sk","starosta@hrabovka.eu","0118630671","https://www.obec-hrabovka.sk","https://www.e-obce.sk/obec/hrabovka/hrabovka.html"
"Hrabske","obec.hrabske@centrum.sk","","0118630671","https://www.obechrabske.sk","https://www.e-obce.sk/obec/hrabske/hrabske.html"
"Hrabusice","obec@hrabusice.sk","","0118630671","https://www.hrabusice.sk","https://www.e-obce.sk/obec/hrabusice/hrabusice.html"
"Hradisko","obechradisko@gmail.com","","0118630671","https://www.obechradisko.webnode.sk","https://www.e-obce.sk/obec/hradisko/hradisko.html"
"Hradiste","obec@hradiste.sk","starosta@hradiste.sk","0118630671","https://www.hradiste.sk ","https://www.e-obce.sk/obec/hradiste/hradiste.html"
"Hradiste partizanske","podatelna@obec-hradiste.sk","starosta@obec-hradiste.sk","0118630671","https://www.obec-hradiste.sk","https://www.e-obce.sk/obec/hradiste-partizanske/hradiste.html"
"Hradistepodvratnom","obec@hradistepodvratnom.sk","pirohalukas@hradistepodvratnom.sk","0118630671","https://www.hradistepodvratnom.sk","https://www.e-obce.sk/obec/hradistepodvratnom/hradiste-pod-vratnom.html"
"Hradok","hradok@obechradok.sk","","0118630671","https://www.hradok.webgarden.cz","https://www.e-obce.sk/obec/hradok/hradok.html"
"Hrachoviste","obecnyurad@hrachoviste.sk","","0118630671","https://www.hrachoviste.sk","https://www.e-obce.sk/obec/hrachoviste/hrachoviste.html"
"Hrachovo","starosta@obechrachovo.sk","","0118630671","https://www.obechrachovo.sk","https://www.e-obce.sk/obec/hrachovo/hrachovo.html"
"Hran","sekretariat@hran.sk","starosta@hran.sk","0118630671","https://www.hran.sk","https://www.e-obce.sk/obec/hran/hran.html"
"Hranicne","miroslav.pokrivcak@hranicne.sk","","0118630671","https://www.hranicne.sk","https://www.e-obce.sk/obec/hranicne/hranicne.html"
"Hranovnica","starosta@hranovnica.sk","prednosta@hranovnica.sk","0118630671","https://www.hranovnica.sk","https://www.e-obce.sk/obec/hranovnica/hranovnica.html"
"Hrasne","obec.hrasne@gmail.com","obec@obechrasne.sk","0118630671","https://www.obechrasne.sk","https://www.e-obce.sk/obec/hrasne/hrasne.html"
"Hrasovik","obechrasovik@netkosice.sk","","0118630671","https://www.hrasovik.sk","https://www.e-obce.sk/obec/hrasovik/hrasovik.html"
"Hrcel","ou.hrcel@trenet.sk","","0118630671","https://www.hrcel.ocu.sk","https://www.e-obce.sk/obec/hrcel/hrcel.html"
"Hrhov","hrhov@hrhov.sk","","0118630671","https://www.hrhov.sk","https://www.e-obce.sk/obec/hrhov/hrhov.html"
"Hriadky","starostahriadky@centrum.sk","obechriadky@centrum.sk","0118630671","https://www.obechriadky.sk","https://www.e-obce.sk/obec/hriadky/hriadky.html"
"Hricovskepodhradie","info@hricovskepodhradie.sk","starosta@hricovskepodhradie.sk","0118630671","https://www.hricovskepodhradie.sk","https://www.e-obce.sk/obec/hricovskepodhradie/hricovske-podhradie.html"
"Hrinova","mestskyurad@hrinova.sk","sekretariat@hrinova.sk","0118630671","https://www.hrinova.sk","https://www.e-obce.sk/obec/hrinova/hrinova.html"
"Hrisovce","hrisovce@hrisovce.sk","starosta@hrisovce.sk","0118630671","https://www.hrisovce.sk","https://www.e-obce.sk/obec/hrisovce/hrisovce.html"
"Hrkovce","info@hrkovce.sk","starosta@hrkovce.sk","0118630671","https://www.hrkovce.sk","https://www.e-obce.sk/obec/hrkovce/hrkovce.html"
"Hrlica","obechrlica@centrum.sk","","0118630671","","https://www.e-obce.sk/obec/hrlica/hrlica.html"
"Hrnciarovcenadparnou","sekretariat@hrnciarovce.sk","starosta@hrnciarovce.sk","0118630671","https://www.hrnciarovce.sk","https://www.e-obce.sk/obec/hrnciarovcenadparnou/hrnciarovce-nad-parnou.html"
"Hrnciarskaves","hrnciarskaves@gmail.com","","0118630671","https://www.hrnciarskaves.sk","https://www.e-obce.sk/obec/hrnciarskaves/hrnciarska-ves.html"
"Hrnciarskezaluzany","ou@hrnciarskezaluzany.sk","starosta@hrnciarskezaluzany.sk","0118630671","https://www.hrnciarskezaluzany.sk","https://www.e-obce.sk/obec/hrnciarskezaluzany/hrnciarske-zaluzany.html"
"Hrochot","hrochot@hrochot.sk","","0118630671","https://www.hrochot.sk","https://www.e-obce.sk/obec/hrochot/hrochot.html"
"Hromos","sekretariat@hromos.sk","","0118630671","https://www.hromos.sk","https://www.e-obce.sk/obec/hromos/hromos.html"
"Hronec","sekretariat@obechronec.sk","starostahronec@gmail.com","0118630671","https://www.hronecobec.sk","https://www.e-obce.sk/obec/hronec/hronec.html"
"Hronovce","hronovce@nextra.sk","","0118630671","https://www.hronovce.sk","https://www.e-obce.sk/obec/hronovce/hronovce.html"
"Hronsek","obec@hronsek.sk","starosta@hronsek.sk","0118630671","https://www.hronsek.sk","https://www.e-obce.sk/obec/hronsek/hronsek.html"
"Hronskabreznica","obechb@gmail.com","","0118630671","https://www.hronskabreznica.sk","https://www.e-obce.sk/obec/hronskabreznica/hronska-breznica.html"
"Hronskadubrava","info@hronskadubrava.sk","starosta@hronskadubrava.sk","0118630671","https://www.hronskadubrava.sk","https://www.e-obce.sk/obec/hronskadubrava/hronska-dubrava.html"
"Hronskeklacany","info@hronskeklacany.sk","","0118630671","https://www.hronskeklacany.sk","https://www.e-obce.sk/obec/hronskeklacany/hronske-klacany.html"
"Hronskekosihy","info@hronskekosihy.sk","starosta@hronskekosihy.sk","0118630671","https://www.hronskekosihy.sk","https://www.e-obce.sk/obec/hronskekosihy/hronske-kosihy.html"
"Hronskybenadik","info@obechronskybenadik.sk","podatelna@obechronskybenadik.sk","0118630671","https://www.obechronskybenadik.sk","https://www.e-obce.sk/obec/hronskybenadik/hronsky-benadik.html"
"Hrubaborsa","obec@hrubaborsa.eu","starosta@hrubaborsa.eu","0118630671","https://www.hrubaborsa.eu","https://www.e-obce.sk/obec/hrubaborsa/hruba-borsa.html"
"Hrubonovo","obechrubonovo@hrubonovo.sk","","0118630671","https://www.hrubonovo.sk","https://www.e-obce.sk/obec/hrubonovo/hrubonovo.html"
