email,nazov_obce,okres,url_obce
"obec.klcov@gmail.com","Klcov","","https://www.taxinearme.sk/obec/klcov"
"klenany@pobox.sk","Klenany","","https://www.taxinearme.sk/obec/klenany"
"obecklenov@gmail.com","Klenov","Prešov","https://www.taxinearme.sk/obec/klenov"
"obecklenova@lekosonline.sk","Klenova","","https://www.taxinearme.sk/obec/klenova"
"info@klenovec.sk","Klenovec","Rimavská Sobota","https://www.taxinearme.sk/obec/klenovec"
"kliestina@pegonet.sk","Kliestina","","https://www.taxinearme.sk/obec/kliestina"
"obecklin@klin.sk","Klin","Námestovo","https://www.taxinearme.sk/obec/klin"
"klinnadbodrogom@gmail.com","Klinnadbodrogom","","https://www.taxinearme.sk/obec/klinnadbodrogom"
"ocuklnema@nextra.sk","Klizska nema","","https://www.taxinearme.sk/obec/klizska-nema"
"obec@klokoc.sk","Klokoc","","https://www.taxinearme.sk/obec/klokoc"
"obec@klokocovmi.sk","Klokocov michalovce","","https://www.taxinearme.sk/obec/klokocov-michalovce"
"starostka@klokocov.sk","Klokocov","","https://www.taxinearme.sk/obec/klokocov"
"obec@klubina.sk","Klubina","Čadca","https://www.taxinearme.sk/obec/klubina"
"ouklucovec@panelnet.sk","Klucovec","","https://www.taxinearme.sk/obec/klucovec"
"obec@kluknava.sk","Kluknava","Gelnica","https://www.taxinearme.sk/obec/kluknava"
"ocuklusov@gmail.com","Klusov","","https://www.taxinearme.sk/obec/klusov"
"starosta@obeckmetovo.sk","Kmetovo","","https://www.taxinearme.sk/obec/kmetovo"
"obec@kobeliarovo.sk","Kobeliarovo","Rožňava","https://www.taxinearme.sk/obec/kobeliarovo"
"obec.kobylnice@gmail.com","Kobylnice","Svidník","https://www.taxinearme.sk/obec/kobylnice"
"info@kobyly.eu","Kobyly","Bardejov","https://www.taxinearme.sk/obec/kobyly"
"obeckocelovce@azet.sk","Kocelovce","","https://www.taxinearme.sk/obec/kocelovce"
"obeckociha@zoznam.sk","Kociha","Rimavská Sobota","https://www.taxinearme.sk/obec/kociha"
"obec@kocurany.sk","Kocurany","Prievidza","https://www.taxinearme.sk/obec/kocurany"
"kocin.lancar@amdsl.sk","Kocinlancar","","https://www.taxinearme.sk/obec/kocinlancar"
"oukocovce@kocovce.sk","Kocovce","","https://www.taxinearme.sk/obec/kocovce"
"kochanovce@ocu.sk","Kochanovce","Bardejov","https://www.taxinearme.sk/obec/kochanovce-bardejov"
"obeckochanovce@ocu.sk","Kochanovce_humenne","","https://www.taxinearme.sk/obec/kochanovce-humenne"
"obec@kojatice.sk","Kojatice","Prešov","https://www.taxinearme.sk/obec/kojatice"
"podatelna@kojsov.sk","Kojsov","","https://www.taxinearme.sk/obec/kojsov"
"obec@kokava.sk","Kokavanadrimavicou","","https://www.taxinearme.sk/obec/kokavanadrimavicou"
"obeckokosovce@presnetsk.net","Kokosovce","","https://www.taxinearme.sk/obec/kokosovce"
"podatelna@kolackov.sk","Kolackov","","https://www.taxinearme.sk/obec/kolackov"
"starosta@kolacno.sk","Kolacno","","https://www.taxinearme.sk/obec/kolacno"
"info@kolare.sk","Kolare","","https://www.taxinearme.sk/obec/kolare"
"obec@kolarovice.eu","Kolarovice","","https://www.taxinearme.sk/obec/kolarovice"
"info@kolarovo.sk","Kolarovo","","https://www.taxinearme.sk/obec/kolarovo"
"obeckolbasov@stonline.sk","Kolbasov","Snina","https://www.taxinearme.sk/obec/kolbasov"
"kolbovce@centrum.sk","Kolbovce","Stropkov","https://www.taxinearme.sk/obec/kolbovce"
"info@kolinany.eu","Kolinany","","https://www.taxinearme.sk/obec/kolinany"
"obeckolinovce@kolinovce.sk","Kolinovce","Spišská Nová Ves","https://www.taxinearme.sk/obec/kolinovce"
"obeckolonica@gmail.com","Kolonica","Snina","https://www.taxinearme.sk/obec/kolonica"
"ocu@kolta.sk","Kolta","Nové Zámky","https://www.taxinearme.sk/obec/kolta"
"ocu@komarany.sk","Komarany","","https://www.taxinearme.sk/obec/komarany"
"info@komarno.sk","Komarno","","https://www.taxinearme.sk/obec/komarno"
"komarovobec@gmail.com","Komarov","","https://www.taxinearme.sk/obec/komarov"
"info@komarovce.sk","Komarovce","","https://www.taxinearme.sk/obec/komarovce"
"info@komjatice.sk","Komjatice","Nové Zámky","https://www.taxinearme.sk/obec/komjatice"
"obec.komjatna@gmail.com","Komjatna","","https://www.taxinearme.sk/obec/komjatna"
"komoca@obeckomoca.sk","Komoca","","https://www.taxinearme.sk/obec/komoca"
"podatelna@obeckoniarovce.sk","Koniarovce","Topoľčany","https://www.taxinearme.sk/obec/koniarovce"
"info@obeckonradovce.sk","Konradovce","","https://www.taxinearme.sk/obec/konradovce"
"obeckonskalm@gmail.com","Konska","","https://www.taxinearme.sk/obec/konska"
"obecny_urad@obeckonska.sk","Konska zilina","","https://www.taxinearme.sk/obec/konska-zilina"
"konus@lekosonline.sk","Konus","","https://www.taxinearme.sk/obec/konus"
"obec@kopcany.sk","Kopcany","","https://www.taxinearme.sk/obec/kopcany"
"info@kopernica.sk","Kopernica","Žiar nad Hronom","https://www.taxinearme.sk/obec/kopernica"
"starosta@koplotovce.sk","Koplotovce","Hlohovec","https://www.taxinearme.sk/obec/koplotovce"
"obeckoprivnica@wi-net.sk","Koprivnica","Bardejov","https://www.taxinearme.sk/obec/koprivnica"
"obeckordiky@obeckordiky.sk","Kordiky","","https://www.taxinearme.sk/obec/kordiky"
"obec.korejovce@centrum.sk","Korejovce","Svidník","https://www.taxinearme.sk/obec/korejovce"
"korna@korna.sk","Korna","","https://www.taxinearme.sk/obec/korna"
"koromla.obec@gmail.com","Koromla","","https://www.taxinearme.sk/obec/koromla"
"kolbovce@centrum.sk","Korunkova","","https://www.taxinearme.sk/obec/korunkova"
"sekretariat@korytarky.sk","Korytarky","","https://www.taxinearme.sk/obec/korytarky"
"obeckorytne@azet.sk","Korytne","","https://www.taxinearme.sk/obec/korytne"
"obec@kosihovce.eu","Kosihovce","Veľký Krtíš","https://www.taxinearme.sk/obec/kosihovce"
"obeckosihynadiplom@gmail.com","Kosihynadiplom","","https://www.taxinearme.sk/obec/kosihynadiplom"
"obec@kosorin.sk","Kosorin","","https://www.taxinearme.sk/obec/kosorin"
"obec@kostolany.sk","Kostolanynadhornadom","","https://www.taxinearme.sk/obec/kostolanynadhornadom"
"podatelna@kostolanypodtribecom.sk","Kostolanypodtribecom","","https://www.taxinearme.sk/obec/kostolanypodtribecom"
"obeckostolec@centrum.sk","Kostolec","Považská Bystrica","https://www.taxinearme.sk/obec/kostolec"
"kostoliste@kostoliste.sk","Kostoliste","","https://www.taxinearme.sk/obec/kostoliste"
"obec@kostolnazariecie.sk","Kostolna zariecie","","https://www.taxinearme.sk/obec/kostolna-zariecie"
"kostolnapd@gmail.com","Kostolnapridunaji","","https://www.taxinearme.sk/obec/kostolnapridunaji"
"starostaocu@kostolnaves.sk","Kostolnaves","","https://www.taxinearme.sk/obec/kostolnaves"
"obec@kostolne.sk","Kostolne","","https://www.taxinearme.sk/obec/kostolne"
"kostolnekracany@nextra.sk","Kostolnekracany","","https://www.taxinearme.sk/obec/kostolnekracany"
"starosta@obec-kos.sk","Kos","","https://www.taxinearme.sk/obec/kos"
"starosta@kosariska.sk","Kosariska","","https://www.taxinearme.sk/obec/kosariska"
"obeckosarovce@gmail.com","Kosarovce","","https://www.taxinearme.sk/obec/kosarovce"
"starosta@koseca.sk","Koseca","","https://www.taxinearme.sk/obec/koseca"
"obec@koseckepodhradie.sk","Koseckepodhradie","","https://www.taxinearme.sk/obec/koseckepodhradie"
"primator@kosice.sk","Kosice","","https://www.taxinearme.sk/obec/kosice"
"sekretariat@barca.sk","Kosice barca","","https://www.taxinearme.sk/obec/kosice-barca"
"m-urad@kosice-dh.sk","Kosice dargovskychhrdinov","","https://www.taxinearme.sk/obec/kosice-dargovskychhrdinov"
"mu.dzungla@post.sk","Kosice dzungla","","https://www.taxinearme.sk/obec/kosice-dzungla"
"urad@kosicejuh.sk","Kosice juh","","https://www.taxinearme.sk/obec/kosice-juh"
"info@kosicekavecany.sk","Kosice kavecany","","https://www.taxinearme.sk/obec/kosice-kavecany"
"mcknv@netkosice.sk","Kosice kosickanovaves","","https://www.taxinearme.sk/obec/kosice-kosickanovaves"
"kosicekrasna@kosicekrasna.sk","Kosice krasna","","https://www.taxinearme.sk/obec/kosice-krasna"
"urad@lorincik.eu","Kosice lorincik","","https://www.taxinearme.sk/obec/kosice-lorincik"
"lunik9@centrum.sk","Kosice lunikix","","https://www.taxinearme.sk/obec/kosice-lunikix"
"myslava@internetkosice.sk","Kosice myslava","","https://www.taxinearme.sk/obec/kosice-myslava"
"starosta.jazero@netkosice.sk","Kosice nadjazerom","","https://www.taxinearme.sk/obec/kosice-nadjazerom"
"urad@mcperes.sk","Kosice peres","","https://www.taxinearme.sk/obec/kosice-peres"
"mcpolov@netkosice.sk","Kosice polov","","https://www.taxinearme.sk/obec/kosice-polov"
"kancelariastarostu@kosicesever.sk","Kosice sever","","https://www.taxinearme.sk/obec/kosice-sever"
"sekret@mckvp.sk","Kosice sidliskokvp","","https://www.taxinearme.sk/obec/kosice-sidliskokvp"
"starostamc@tahanovce.sk","Kosice sidliskotahanovce","","https://www.taxinearme.sk/obec/kosice-sidliskotahanovce"
"starosta@kosice-city.sk","Kosice staremesto","","https://www.taxinearme.sk/obec/kosice-staremesto"
"saca@saca.sk","Kosice saca","","https://www.taxinearme.sk/obec/kosice-saca"
"mcsebastovce@netkosice.sk","Kosice sebastovce","","https://www.taxinearme.sk/obec/kosice-sebastovce"
"info@tahanovce.eu","Kosice tahanovce","","https://www.taxinearme.sk/obec/kosice-tahanovce"
"starosta@opatske.kosice.sk","Kosice vysneopatske","","https://www.taxinearme.sk/obec/kosice-vysneopatske"
"miestnyurad@kosicezapad.sk","Kosice zapad","","https://www.taxinearme.sk/obec/kosice-zapad"
"obeckosickabela@gmail.com","Kosickabela","","https://www.taxinearme.sk/obec/kosickabela"
"starosta@kosickapolianka.sk","Kosickapolianka","","https://www.taxinearme.sk/obec/kosickapolianka"
"obec@kosickeolsany.sk","Kosickeolsany","","https://www.taxinearme.sk/obec/kosickeolsany"
"info@kosickyklecenov.sk","Kosickyklecenov","","https://www.taxinearme.sk/obec/kosickyklecenov"
"podatelna@koskovce.sk","Koskovce","","https://www.taxinearme.sk/obec/koskovce"
"obec@kosolna.eu.sk","Kosolna","","https://www.taxinearme.sk/obec/kosolna"
"starosta@kostanynadturcom.sk","Kostanynadturcom","","https://www.taxinearme.sk/obec/kostanynadturcom"
"kosuty@kosuty.sk","Kosuty","","https://www.taxinearme.sk/obec/kosuty"
"ocukotesova@kotesova.info","Kotesova","","https://www.taxinearme.sk/obec/kotesova"
"obec@kotmanova.sk","Kotmanova","","https://www.taxinearme.sk/obec/kotmanova"
"ocu@kotrcinalucka.sk","Kotrcinalucka","","https://www.taxinearme.sk/obec/kotrcinalucka"
"obec@kovacova.sk","Kovacova","","https://www.taxinearme.sk/obec/kovacova"
"obec@kovacova.net","Kovacova kosice","","https://www.taxinearme.sk/obec/kovacova-kosice"
"kovacovce@gonet.sk","Kovacovce","","https://www.taxinearme.sk/obec/kovacovce"
"obeckovalov@stonline.sk","Kovalov","","https://www.taxinearme.sk/obec/kovalov"
"obec@kovalovec.sk","Kovalovec","","https://www.taxinearme.sk/obec/kovalovec"
"info@obeckovarce.sk","Kovarce","Topoľčany","https://www.taxinearme.sk/obec/kovarce"
"obec@kozarovce.sk","Kozarovce","","https://www.taxinearme.sk/obec/kozarovce"
"ocukozelnik@gmail.com","Kozelnik","","https://www.taxinearme.sk/obec/kozelnik"
"info@kozivrbovok.sk","Kozivrbovok","","https://www.taxinearme.sk/obec/kozivrbovok"
"obec.kozuchov@centrum.sk","Kozuchov","","https://www.taxinearme.sk/obec/kozuchov"
"kracunovce.obec@gmail.com","Kracunovce","","https://www.taxinearme.sk/obec/kracunovce"
"ou@krahule.sk","Krahule","Žiar nad Hronom","https://www.taxinearme.sk/obec/krahule"
"starosta@krajnabystra.sk","Krajnabystra","","https://www.taxinearme.sk/obec/krajnabystra"
"krajnapolana@centrum.sk","Krajnapolana","","https://www.taxinearme.sk/obec/krajnapolana"
"krajnaporubka@gmail.com","Krajnaporubka","","https://www.taxinearme.sk/obec/krajnaporubka"
"starosta@krajne.sk","Krajne","","https://www.taxinearme.sk/obec/krajne"
"krajnecierno@gmail.com","Krajnecierno","","https://www.taxinearme.sk/obec/krajnecierno"
"krakovany@krakovany.sk","Krakovany","Piešťany","https://www.taxinearme.sk/obec/krakovany"
"ocukral@zoznam.sk","Kral","","https://www.taxinearme.sk/obec/kral"
"obec@obeckraliky.sk","Kraliky","","https://www.taxinearme.sk/obec/kraliky"
"kralov.brod@post.sk","Kralovbrod","","https://www.taxinearme.sk/obec/kralovbrod"
"obec.klehota@hradok.net","Kralovalehota","","https://www.taxinearme.sk/obec/kralovalehota"
"obeckralovanv@kralovanadvahom.sk","Kralovanadvahom","","https://www.taxinearme.sk/obec/kralovanadvahom"
"starosta@kralovaprisenci.sk","Kralovaprisenci","","https://www.taxinearme.sk/obec/kralovaprisenci"
"info@obeckralovany.sk","Kralovany","","https://www.taxinearme.sk/obec/kralovany"
"obeckralovce@gmail.com","Kralovce","","https://www.taxinearme.sk/obec/kralovce"
"obec@kralovce-krnisov.sk","Kralovcekrnisov","","https://www.taxinearme.sk/obec/kralovcekrnisov"
"kral.kracany@nextra.sk","Kralovicovekracany","","https://www.taxinearme.sk/obec/kralovicovekracany"
"primator@kralovskychlmec.sk","Kralovskychlmec","","https://www.taxinearme.sk/obec/kralovskychlmec"
"kraskovo.obec@gmail.com","Kraskovo","Rimavská Sobota","https://www.taxinearme.sk/obec/kraskovo"
"info@krasnaluka.sk","Krasnaluka","","https://www.taxinearme.sk/obec/krasnaluka"
"obec@krasnaves.sk","Krasnaves","","https://www.taxinearme.sk/obec/krasnaves"
"krasnany@obeckrasnany.sk","Krasnany","","https://www.taxinearme.sk/obec/krasnany"
"urad@obeckrasno.sk","Krasno","","https://www.taxinearme.sk/obec/krasno"
"info@mestokrasno.sk","Krasnonadkysucou","","https://www.taxinearme.sk/obec/krasnonadkysucou"
"obeckdl@gmail.com","Krasnohorskadlhaluka","","https://www.taxinearme.sk/obec/krasnohorskadlhaluka"
"obec@obeckrasnohorskepodhradie.sk","Krasnohorskepodhradie","","https://www.taxinearme.sk/obec/krasnohorskepodhradie"
"krasnovce@minet.sk","Krasnovce","","https://www.taxinearme.sk/obec/krasnovce"
"obeckrasnybrod@gmail.com","Krasnybrod","","https://www.taxinearme.sk/obec/krasnybrod"
"ocukravany@minet.sk","Kravany trebisov","","https://www.taxinearme.sk/obec/kravany-trebisov"
"urad@obeckravany.sk","Kravany","Poprad","https://www.taxinearme.sk/obec/kravany-poprad"
"kravany@kravany.com","Kravany nad Dunajom","Komárno","https://www.taxinearme.sk/obec/kravany-nad-dunajom"
"obeckrcava@lekosonline.sk","Krcava","","https://www.taxinearme.sk/obec/krcava"
"obeckremna@livenet.sk","Kremna","","https://www.taxinearme.sk/obec/kremna"
"martin.novodomec@kremnica.sk","Kremnica","Žiar nad Hronom","https://www.taxinearme.sk/obec/kremnica"
"kremnickebane@kremnicke-bane.dcom.sk","Kremnickebane","","https://www.taxinearme.sk/obec/kremnickebane"
"kristy@lekosonline.sk","Kristy","Sobrance","https://www.taxinearme.sk/obec/kristy"
"obec.krislovce@centrum.sk","Krislovce","","https://www.taxinearme.sk/obec/krislovce"
"krisovskalieskova@atknet.sk","Krisovskalieskova","","https://www.taxinearme.sk/obec/krisovskalieskova"
"oukriva@orava.sk","Kriva","","https://www.taxinearme.sk/obec/kriva"
"info@obeckrivan.sk","Krivan","","https://www.taxinearme.sk/obec/krivan"
"obec@krivany.sk","Krivany","Sabinov","https://www.taxinearme.sk/obec/krivany"
"obeckrive@gmail.com","Krive","","https://www.taxinearme.sk/obec/krive"
"obec.krivoklat@t-network.sk","Krivoklat","","https://www.taxinearme.sk/obec/krivoklat"
"obec@krivosud-bodovka.sk","Krivosud bodovka","","https://www.taxinearme.sk/obec/krivosud-bodovka"
"obeckrize@gmail.com","Krize","","https://www.taxinearme.sk/obec/krize"
"krizovaves@krizovaves.sk","Krizovaves","","https://www.taxinearme.sk/obec/krizovaves"
"obeckrizovany@gmail.com","Krizovany","","https://www.taxinearme.sk/obec/krizovany"
"starosta@krizovany.sk","Krizovanynaddudvahom","","https://www.taxinearme.sk/obec/krizovanynaddudvahom"
"obeckrna@gmail.com","Krna","","https://www.taxinearme.sk/obec/krna"
"obeckrnca@gmail.com","Krnca","","https://www.taxinearme.sk/obec/krnca"
"sekretariat@krompachy.sk","Krompachy","Spišská Nová Ves","https://www.taxinearme.sk/obec/krompachy"
"podatelna@krpelany.sk","Krpelany","","https://www.taxinearme.sk/obec/krpelany"
"obeckrskany@gmail.com","Krskany","","https://www.taxinearme.sk/obec/krskany"
"obeckrtovce@azet.sk","Krtovce","Topoľčany","https://www.taxinearme.sk/obec/krtovce"
"krucov@krucov.sk","Krucov","","https://www.taxinearme.sk/obec/krucov"
"krupina@krupina.sk","Krupina","Krupina","https://www.taxinearme.sk/obec/krupina"
"oukrusetnica@orava.sk","Krusetnica","","https://www.taxinearme.sk/obec/krusetnica"
"obecnyurad.krusinec@gmail.com","Krusinec","","https://www.taxinearme.sk/obec/krusinec"
"obec@krusovce.sk","Krusovce","","https://www.taxinearme.sk/obec/krusovce"
"kruzlov@kruzlov.sk","Kruzlov","","https://www.taxinearme.sk/obec/kruzlov"
"obeckruzlova@zoznam.sk","Kruzlova","","https://www.taxinearme.sk/obec/kruzlova"
"obec.kruzna@kidrv.sk","Kruzna","","https://www.taxinearme.sk/obec/kruzna"
"kruzno.kruzno@gmail.com","Kruzno","","https://www.taxinearme.sk/obec/kruzno"
"info@ksinnazavada.sk","Ksinna","","https://www.taxinearme.sk/obec/ksinna"
"info@kubanovo.sk","Kubanovo","","https://www.taxinearme.sk/obec/kubanovo"
"starosta@lkucin.eu","Kucin","","https://www.taxinearme.sk/obec/kucin"
"obeckucin@gmail.com","Kucin vranov","","https://www.taxinearme.sk/obec/kucin-vranov"
"starosta@obeckuchyna.sk","Kuchyna","","https://www.taxinearme.sk/obec/kuchyna"
"info@obeckuklov.sk","Kuklov","Senica","https://www.taxinearme.sk/obec/kuklov"
"lukacovaoukukova@gmail.com","Kukova","","https://www.taxinearme.sk/obec/kukova"
"obec.kukucinov@gmail.com","Kukucinov","","https://www.taxinearme.sk/obec/kukucinov"
"starosta@obeckunerad.sk","Kunerad","Žilina","https://www.taxinearme.sk/obec/kunerad"
"kunesov@kunesov.dcom.sk","Kunesov","","https://www.taxinearme.sk/obec/kunesov"
"ocukt127@gmail.com","Kunovateplica","","https://www.taxinearme.sk/obec/kunovateplica"
"starosta@kuralany.sk","Kuralany","","https://www.taxinearme.sk/obec/kuralany"
"kurima@kurima.eu","Kurima","Bardejov","https://www.taxinearme.sk/obec/kurima"
"kurimany@levonetmail.sk","Kurimany","Levoča","https://www.taxinearme.sk/obec/kurimany"
"kurimka@kurimka.sk","Kurimka","Svidník","https://www.taxinearme.sk/obec/kurimka"
"obec.kurov@gmail.com","Kurov","Bardejov","https://www.taxinearme.sk/obec/kurov"
"sekretariat@kusin.sk","Kusin","","https://www.taxinearme.sk/obec/kusin"
"ocukutniky@kutniky.sk","Kutniky","","https://www.taxinearme.sk/obec/kutniky"
"obec@kuty.sk","Kuty","","https://www.taxinearme.sk/obec/kuty"
"obec@kuzmice.eu","Kuzmice","Topoľčany","https://www.taxinearme.sk/obec/kuzmice-topolcany"
"kuzmice@centrum.sk","Kuzmice topolcany","","https://www.taxinearme.sk/obec/kuzmice-topolcany"
"obeckvacany@stonline.sk","Kvacany presov","","https://www.taxinearme.sk/obec/kvacany-presov"
"obec@kvacanylm.sk","Kvacany","","https://www.taxinearme.sk/obec/kvacany"
"kvakovcedomasa@gmail.com","Kvakovce","Vranov nad Topľou","https://www.taxinearme.sk/obec/kvakovce"
"obec.kvasov@playmax.sk","Kvasov","","https://www.taxinearme.sk/obec/kvasov"
"obeckvetoslavov@obeckvetoslavov.sk","Kvetoslavov","Dunajská Streda","https://www.taxinearme.sk/obec/kvetoslavov"
"obeckyjatice@gmail.com","Kyjatice","Rimavská Sobota","https://www.taxinearme.sk/obec/kyjatice"
"obec@obeckyjov.sk","Kyjov","Stará Ľubovňa","https://www.taxinearme.sk/obec/kyjov"
"kyncelova@kyncelova.sk","Kyncelova","","https://www.taxinearme.sk/obec/kyncelova"
"info@kysak.sk","Kysak","Košice-okolie","https://www.taxinearme.sk/obec/kysak"
"obeckyselica@gmail.com","Kyselica","Dunajská Streda","https://www.taxinearme.sk/obec/kyselica"
"obeckysta@azet.sk","Kysta","Trebišov","https://www.taxinearme.sk/obec/kysta"
"informacie@kysuckenovemesto.sk","Kysuckenovemesto","","https://www.taxinearme.sk/obec/kysuckenovemesto"
"obecnyurad@kysuckylieskovec.sk","Kysuckylieskovec","","https://www.taxinearme.sk/obec/kysuckylieskovec"
"starosta@obeclab.sk","Lab","","https://www.taxinearme.sk/obec/lab"
"obeclackov@hotmail.sk","Lackov","Krupina","https://www.taxinearme.sk/obec/lackov"
"lackova.obec@azet.sk","Lackova","","https://www.taxinearme.sk/obec/lackova"
"obeclackovce@lackovce.sk","Lackovce","Humenné","https://www.taxinearme.sk/obec/lackovce"
"podatelna@obeclada.sk","Lada","Prešov","https://www.taxinearme.sk/obec/lada"
"starosta@ladce.sk","Ladce","Ilava","https://www.taxinearme.sk/obec/ladce"
